DMU,投入_资本,投入_劳动,投入_能源,产出_营收,非期望_SO2,非期望_NOx
603011_2024,0.0001,0.0001,0.0001,207427.607066,140.7511147973215,283.643643020825
603012_2019,0.0001,0.0001,0.0001,228847.35879,9.639658359245823,28.298223451526695
603012_2020,0.0001,0.0001,0.0001,228724.401159,7.594176963292864,25.337098395710303
603012_2021,0.0001,0.0001,0.0001,261433.030321,5.005544612119345,22.521100335604654
603012_2022,0.0001,0.0001,0.0001,260791.11326999997,74.45261263025444,149.43107922877562
603012_2023,0.0001,0.0001,0.0001,265595.944717,5.92132896020874,19.617818332014647
603012_2024,0.0001,0.0001,0.0001,312283.67563400004,74.45261263025444,149.43107922877562
603013_2019,0.0001,0.0001,0.0001,913781.707377,1966.7833156422028,3100.479962114009
603013_2020,0.0001,0.0001,0.0001,885929.5780459999,1718.43333446944,2309.078900017962
603013_2021,0.0001,0.0001,0.0001,805748.369483,465.2645081605311,721.6612802163238
603013_2022,0.0001,0.0001,0.0001,844342.885047,512.841146067852,1093.456931577189
603013_2023,0.0001,0.0001,0.0001,858339.341266,237.37955242809247,490.76987193966795
603013_2024,0.0001,0.0001,0.0001,807599.987772,257.0738598817516,580.0142574731641
603015_2019,0.0001,0.0001,0.0001,60054.100428,41.18562475575452,59.864666758544175
603015_2020,0.0001,0.0001,0.0001,74967.864961,35.518758316764035,58.83064409765721
603015_2021,0.0001,0.0001,0.0001,93497.11646,21.44929676760742,43.78510517885154
603015_2022,0.0001,0.0001,0.0001,73295.878911,16.89042736791606,35.87078418060032
603015_2023,0.0001,0.0001,0.0001,72142.171594,9.155942157331234,25.473582293523776
603015_2024,0.0001,0.0001,0.0001,84317.916046,12.634505192644362,32.30113775607799
603016_2019,0.0001,0.0001,0.0001,44264.810013,95.2736185248696,150.1914027870421
603016_2020,0.0001,0.0001,0.0001,44397.446856,86.11751377683932,115.71710696912236
603016_2021,0.0001,0.0001,0.0001,55469.534703,32.02985790470071,49.680789863038385
603016_2022,0.0001,0.0001,0.0001,61456.198301,37.327568844147486,79.58817112181862
603016_2023,0.0001,0.0001,0.0001,63247.312761,17.49147228104628,36.162708723640826
603016_2024,0.0001,0.0001,0.0001,63276.553034000004,20.142085159435588,45.44490277263141
603019_2019,0.0001,0.0001,0.0001,952647.035147,3456.3418793588485,6581.604467058554
603019_2020,0.0001,0.0001,0.0001,1016113.376167,74.45261263025444,149.43107922877562
603019_2021,0.0001,0.0001,0.0001,1120036.224889,514.0907121157941,1536.9499590284304
603019_2022,0.0001,0.0001,0.0001,1300795.52009,370.18600361303476,1129.0718598770136
603019_2023,0.0001,0.0001,0.0001,1435265.8228129998,356.9858488937846,1216.6871159583732
603019_2024,0.0001,0.0001,0.0001,1314768.513579,375.7028575410764,1292.207714865715
603020_2019,0.0001,0.0001,0.0001,247465.77206,10.423915359470795,30.600491748670642
603020_2020,0.0001,0.0001,0.0001,266825.50896999997,8.859221504881095,29.557774076578173
603020_2021,0.0001,0.0001,0.0001,334455.67626700003,6.403677478226184,28.811622746265346
603020_2022,0.0001,0.0001,0.0001,320224.147758,74.45261263025444,149.43107922877562
603020_2023,0.0001,0.0001,0.0001,278317.009526,6.204938747769631,20.55743937434139
603020_2024,0.0001,0.0001,0.0001,268363.54142100003,74.45261263025444,149.43107922877562
603021_2019,0.0001,0.0001,0.0001,86643.273216,137.77973774665926,144.68988856454146
603021_2020,0.0001,0.0001,0.0001,99764.360069,120.18115851606707,186.13721735630685
603021_2021,0.0001,0.0001,0.0001,83882.02782999999,58.46913916030548,96.44342746567578
603021_2022,0.0001,0.0001,0.0001,78224.207335,46.954309557487,88.82276059420491
603021_2023,0.0001,0.0001,0.0001,54309.79199,22.694848065239505,47.526778401247256
603021_2024,0.0001,0.0001,0.0001,41184.85239,17.989481417558416,36.154503146694225
603022_2019,0.0001,0.0001,0.0001,68476.911224,2.8844293121228404,8.467543367477974
603022_2020,0.0001,0.0001,0.0001,68146.263255,2.2626129084751985,7.54894785446015
603022_2021,0.0001,0.0001,0.0001,72852.151887,1.3948684904563136,6.275835231291522
603022_2022,0.0001,0.0001,0.0001,79303.594812,74.45261263025444,149.43107922877562
603022_2023,0.0001,0.0001,0.0001,86382.96718400001,1.9258651174075754,6.380539277441867
603022_2024,0.0001,0.0001,0.0001,87602.322126,74.45261263025444,149.43107922877562
603023_2019,0.0001,0.0001,0.0001,13810.007192,63.82492275772795,148.7402938813364
603023_2020,0.0001,0.0001,0.0001,8454.242370999998,38.75700724542444,83.01286907981564
603023_2021,0.0001,0.0001,0.0001,7099.689298,53.98645557555409,67.48149574053075
603023_2022,0.0001,0.0001,0.0001,7417.042006999999,33.48750875562861,59.457519722682854
