DMU,标准化GTFP,效率等级,GTFP排名,百分位排名,传统TFP,简单绿色-GTFP,绿色TFP_对数,综合GTFP,资本效率,劳动效率,能源效率,总投入,总污染
2531_2023,0.792875939122156,B级,4385,22.71,0.00023505007576993137,3.5805274919392684e-07,-3.727779874,-1.863889758,0.7950537538824163,1623.2405044114278,0.0002351196206941684,3287224978,655.4677305999976
2531_2024,0.7843949037592008,B级,5736,29.7,0.00021861610271435312,4.330881716977724e-07,-3.838760329,-1.919379948,0.44013046906667314,1021.0870987392801,0.00021872479178701988,2223246380,503.78428390000204
2532_2019,0.7575347640954023,D级,11902,61.63,0.00016296353336960395,5.837316317483974e-07,-4.190244513,-2.095121965,2.3551355126533386,225.53809045017354,0.00016297492817327058,1014456528,278.17543670000055
2532_2020,0.7363745175299311,E级,15866,82.16,9.674568621997758e-05,2.798651472838912e-08,-4.467140833,-2.233570403,1.1398507579503714,4464.964543088687,9.675390037612721e-05,28383210676,3455.867965
2532_2021,0.7554443756046034,D级,12358,63.99,0.00010732432322699917,5.348652785984777e-08,-4.217598201,-2.108799074,1.144401576757286,4782.823139766262,0.00010733439167456974,26783087194,2005.5674014999981
2532_2022,0.7568926639771318,D级,12053,62.41,0.00011175112257689524,4.7012055177396445e-08,-4.198646313,-2.099323133,1.2048190889864676,5538.325224831288,0.00011176149109544827,29537437816,2376.0737559000013
2532_2023,0.7662205788408887,C级,9821,50.85,0.00011184543203027876,8.035793374467745e-08,-4.076583943,-2.038291931,1.0947473748101204,1449.4633501750156,0.00011185686857638728,25906084714,1390.8405665000012
2532_2024,0.7668507286504544,C级,9648,49.96,0.00011835531738093306,7.901031167260979e-08,-4.068337985,-2.034168953,1.0270091036615607,1600.537170370278,0.00011836896729514883,23733135073,1496.9730476999996
2533_2019,0.7173503226476365,E级,18041,93.42,0.00011570403011208642,4.5175056119474114e-08,-4.716085973,-2.358042964,6.309193948166367,374.6357305127963,0.00011570618777794312,5051092335,2560.2371080000025
2533_2020,0.7116458602972349,E级,18407,95.31,0.00010892524869274758,2.8618729306414605e-08,-4.790732904,-2.395366438,5.905066781796591,568.6469479211843,0.00010892727883766634,7157339322,3805.0826359999983
2533_2021,0.7216517864037274,E级,17688,91.59,0.00010684076841619934,2.7603384722663707e-08,-4.659798242,-2.329899107,9.610011159232377,987.1010930768479,0.00010684196781235649,12010690676,3869.5676669999984
2533_2022,0.7256791060793477,E级,17236,89.25,0.0001089780722867267,3.1147657818751776e-08,-4.607097904,-2.303548936,9.37532161689616,205.7462761414959,0.00010897939677884237,12115041368,3497.7565650000024
2533_2023,0.7353536983705409,E级,16026,82.98,0.00010385033409310403,4.372939457730769e-08,-4.480498994,-2.240249475,10.252659797272921,262.0922829477247,0.0001038514271654364,14726081378,2373.840426899999
2533_2024,0.7346192105525425,E级,16118,83.46,0.00010846534458104675,3.459131809078843e-08,-4.49011028,-2.245055123,11.565350260128076,299.4227044568666,0.00010846640112220509,16289934687,3134.6233459999994
2534_2019,0.7583949612971431,D级,11732,60.75,0.0001654588442971699,2.499940201853695e-07,-4.178987885,-2.089493818,2.540167005814121,63.264062258375276,0.00016547005528444453,2373661560,660.8512078999997
2534_2020,0.783908624034119,B级,5827,30.17,0.00023537760932039977,3.4869343834413986e-07,-3.84512356,-1.922561606,2.753062945591799,86.00716751244445,0.00023539837930864553,2275350802,674.0273544999984
2534_2021,0.7899192781919743,B级,4805,24.88,0.0002045968908514014,4.4480823844389946e-07,-3.76646997,-1.883234762,6.224121719935237,113.12349253654149,0.0002046039865634145,3215166694,458.9665049000005
2534_2022,0.778690552571584,B级,6831,35.37,0.000168071415616131,3.1734096438279077e-07,-3.913405705,-1.956702694,5.265242242212239,257.9433112398925,0.00016807689030235692,4369360515,528.6240777000031
2534_2023,0.7913496683754608,B级,4587,23.75,0.00017905118192616942,4.605095281344819e-07,-3.747752313,-1.873875926,4.338935611593511,277.06094790808356,0.00017905868670640534,4512171969,387.81102549999696
2534_2024,0.7780358424499513,B级,6948,35.98,0.00014601998956564633,4.244422399170062e-07,-3.921973158,-1.960986367,2.8900818366555394,218.190774372874,0.000146027465258911,4408045681,343.02794019999686
2535_2019,0.7296859648752764,E级,16765,86.81,0.00016887087341811466,2.6096881419111824e-07,-4.554665536,-2.277332638,0.5740510688886261,38.30806046851979,0.00016892131031265574,619749392.4,646.0921580000016
2535_2023,0.7745716223641291,C级,7740,40.08,0.00024713335198148006,6.337390409483162e-07,-3.967305154,-1.98365226,1.351973573704371,65.88636464682443,0.0002471794621772184,743554318.1,388.9607499000004
2535_2024,0.7864634527086066,B级,5379,27.85,0.00034767020885419263,7.371523297787541e-07,-3.811692197,-1.90584573,1.1278803761657024,54.0806756504962,0.0003477796480470148,484232295.46999997,470.63957039999946
2536_2019,0.7245120254224833,E级,17369,89.94,0.00015324257231747644,9.403104815225189e-08,-4.622370046,-2.311184976,1.7224513242068151,88.53229295301716,0.0001532564724720056,1721624931,1628.701840400001
2536_2020,0.7102904028045898,E级,18487,95.73,0.00012771486122445977,6.381547740294374e-08,-4.808470066,-2.404235001,1.665390366019337,91.22062310061287,0.00012772483496411257,2087044986,2000.3148277000007
2536_2021,0.7312636682889595,E级,16560,85.75,0.00013101544471189023,1.3173404552318555e-07,-4.534020036,-2.267009952,1.8944572008492233,108.25391198748764,0.0001310246645909817,2378000238,993.5450634000028
2536_2022,0.7243595646469116,E级,17393,90.06,0.00011558827559852784,1.101633174698358e-07,-4.624365121,-2.312182506,2.027080040377196,117.15252883854305,0.00011559498111376814,2818635203,1048.2446869999976
2536_2023,0.7383647467910935,E级,15567,80.61,0.0001255218764960654,1.4464936699481396e-07,-4.441097385,-2.22054862,2.5987661410924456,149.0128344250309,0.0001255280453110702,3262278102,866.7665106000007
2536_2024,0.7383548760084113,E级,15569,80.62,0.00014136424871395074,1.0698102220118394e-07,-4.441226512,-2.220613203,2.986457499178648,178.7062269012418,0.00014137105235664308,3341159890,1320.3955687000002
2537_2019,0.742217094509164,D级,14905,77.18,0.00016228486951036427,9.381700620906948e-08,-4.390686624,-2.195343265,5.523439921363316,28.38930725413551,0.00016229056550860768,3267611280,1728.8022610000016
2537_2020,0.7415046498134246,D级,15029,77.82,0.0001560711581165798,8.033601097626195e-08,-4.400009456,-2.200004688,6.672553202197676,34.02921706306483,0.00015607552454909756,4051991268,1941.7297445000008
2537_2021,0.7473401986768765,D级,14016,72.58,0.000139998277398892,1.0448365401490249e-07,-4.323647172,-2.161823534,7.187545271713551,38.67441508588478,0.00014000151112834758,5178567899,1338.9060235000004
2537_2022,0.7400793735856875,D级,15277,79.11,0.00011902272760376359,8.735076919348763e-08,-4.418660217,-2.209330065,7.209788052453479,44.07207050396065,0.00011902501397076932,6590663806,1361.5836232999989
2537_2023,0.7490365933308987,D级,13673,70.8,0.00012404294969854264,1.1282549481204512e-07,-4.30144865,-2.150724268,6.838954328637634,55.688392422156305,0.00012404547590377633,6848647412,1098.4230505000003
2537_2024,0.7493529567629238,D级,13608,70.46,0.00012567656265121094,1.275380206237185e-07,-4.297308824,-2.148654348,6.239315012528343,45.54416474666964,0.00012567944097807024,5958084760,984.4046818000025
2538_2019,0.7557759935899763,D级,12279,63.58,0.00015546931070625875,3.155467250167547e-07,-4.213259006,-2.106629345,1.9227642631887807,56.4464101815449,0.00015548231081070242,1939888768,491.69822279999994
2538_2020,0.7745109001423158,C级,7749,40.13,0.00017534423967007255,4.840600557144288e-07,-3.968099597,-1.984049557,2.5441988679170318,79.12473345158433,0.00017535671371960102,2162407635,361.23653970000237
2538_2021,0.732212498188931,E级,16450,85.18,0.0001248367549557926,1.1434303187255142e-07,-4.521603903,-2.260801894,2.360926575385846,87.71126120026189,0.00012484353388969664,3196162279,1090.7740492999988
2538_2022,0.7476706179614803,D级,13949,72.23,0.00017106920935803415,1.2045160265100862e-07,-4.319323417,-2.159661648,2.865173521072323,96.44222164296806,0.00017107972737466165,2854887868,1419.231906699999
2538_2023,0.7490144941137558,D级,13675,70.81,0.00013309908663359574,2.2275385914826925e-07,-4.301737944,-2.150868861,2.505701058591515,87.5636326247463,0.00013310635936927037,2940079336,596.5164115999977
2538_2024,0.7562595538298766,D级,12180,63.07,0.0001728517491824081,1.9704795633376812e-07,-4.206931159,-2.103465481,2.965546642681308,197.5348566881828,0.0001728619759880356,2477588866,876.2065050999992
2539_2019,0.7433383970534742,D级,14717,76.21,0.0002288382087440374,3.82999809950225e-08,-4.376013527,-2.188006744,2.2488074724715417,440.575759141959,0.00022886161652975654,3769682262,5973.89092
2539_2020,0.7418792533176808,D级,14965,77.49,0.00019593002319444127,4.1655095247152586e-08,-4.395107464,-2.197553711,2.503583247531454,414.40996346761375,0.00019594545049554006,4672237539,4702.626818999999
2539_2021,0.7411610897363602,D级,15089,78.13,0.00016613985551193431,3.0907940104710705e-08,-4.404505134,-2.202252551,3.4962742305719785,560.4901290443732,0.0001661477999576102,8967040199,5374.313104999999
2539_2022,0.8177012087350353,A级,2040,10.56,0.00015548332994747477,6.913944211357994e-07,-3.402923894,-1.701461601,4.370035448154534,871.3035550360867,0.00015548888989896356,13185833270,223.88369182999816
2539_2023,0.7609477799755852,C级,11088,57.42,0.00016744713108264123,4.962279047243268e-08,-4.145582237,-2.072791093,3.0332607923895747,983.16246341459,0.0001674564038111835,12999456485,3373.3997359999994
2539_2024,0.743201706173861,D级,14743,76.34,0.0001675539239075852,2.4418142849706103e-08,-4.377802211,-2.188901094,2.6366631434714827,1646.299071890014,0.00016756458930879955,12163954168,6860.861891999999
2540_2019,0.7182597234336474,E级,17966,93.03,0.00013020640505659667,6.646306498084651e-08,-4.704185837,-2.352092885,2.878675172438642,291.09747147565616,0.0001302123529822713,2711857629,1958.079152400001
2540_2020,0.7203415107252882,E级,17810,92.22,0.00012432502166648564,6.8509709022727e-08,-4.676944173,-2.338472052,2.69311056893984,325.1507840260537,0.00012433080882546377,3209008184,1813.706607
2540_2021,0.7430550182924401,D级,14767,76.47,0.00011730609724602358,1.3220363326849486e-07,-4.379721833,-2.189860851,3.8036431968594604,404.08119731360625,0.00011730974918779017,5129118749,886.3137169000021
2540_2022,0.7392890886918413,D级,15408,79.78,0.00012198010318263956,9.521306308904894e-08,-4.429001663,-2.214500784,4.061045637414823,356.028067830669,0.00012198380895784055,5516416454,1280.1278117000004
2540_2023,0.7619444196227058,C级,10845,56.16,0.0001318447721472265,2.182078378010198e-07,-4.132540666,-2.066270224,4.231147605072384,365.77620267487873,0.00013184892815399399,5393228161,603.2164821000026
2540_2024,0.7550322815874376,D级,12439,64.41,0.00012623226426384843,1.6364124349593065e-07,-4.222990856,-2.111495346,3.564687080272285,502.20108824320914,0.00012623676627544628,5888016150,770.3963884999973
2541_2019,0.7464933985757837,D级,14165,73.35,0.00013062074825623997,7.44526733545772e-08,-4.334728123,-2.167364025,3.666503740390609,777.6513658712381,0.00013062542378319825,8233698347,1753.4131372999987
2541_2020,0.7498403192907545,D级,13505,69.93,0.00011046682252170311,8.613473286256814e-08,-4.290931298,-2.145465606,3.6027003205887933,1111.6467694213948,0.0001104702207625908,12176439589,1281.4887109000006
2541_2021,0.7298644990540434,E级,16740,86.68,0.00011943882351627972,2.2383927374959407e-08,-4.552329051,-2.276164514,4.127637555416426,1696.9399947824606,0.00011944228814875284,16338749299,5334.919005999998
2541_2022,0.7266095718554992,E级,17136,88.73,0.00011536839694647699,1.999905038463344e-08,-4.594922086,-2.297461033,3.379569678878306,1524.399315668085,0.00011537234414462411,17203740032,5767.693749
2541_2023,0.7469175041465606,D级,14087,72.94,0.00012790628841135998,3.563628107470096e-08,-4.329178363,-2.164589164,3.2166201621759134,1802.38288820813,0.000127911383780899,18403411445,3588.2153879999987
2541_2024,0.7391022477934289,D级,15439,79.95,0.0001253749944335175,2.8476092791655054e-08,-4.431446544,-2.215723258,2.8186386420357694,272.67882826362137,0.00012538062909929354,17160008379,4401.815911
2543_2019,0.7660647017920937,C级,9872,51.12,0.0001517589345154184,2.475192711719588e-07,-4.078623873,-2.039311813,5.5113595128014765,80.58707308888208,0.0001517633992169919,4098414582,612.1196724999986
2543_2020,0.7769969318614699,B级,7203,37.3,0.0001866621853221322,3.001613540496367e-07,-3.93556792,-1.96778381,6.029201195119506,83.2193019113342,0.00018666838321703622,3358871105,620.8728119000009
2543_2021,0.7716069575451001,C级,8471,43.86,0.0001531196107175302,2.5737756678985823e-07,-4.006099525,-2.003049634,7.884582880033143,102.04905733459731,0.00015312281413549898,4915855281,593.922131700002
2543_2022,0.7859546347634224,B级,5459,28.27,0.0001831921302047637,4.303190364590698e-07,-3.818350135,-1.909174852,7.298303732778486,92.59307373567907,0.00018319709101887038,3617956847,424.71235439999896
2543_2023,0.7999883780387869,A级,3517,18.21,0.0002291068648704911,6.395881347719742e-07,-3.634708831,-1.817354096,7.460784356219055,100.82248138420714,0.00022911442118462541,2664168543,357.2099984800009
2543_2024,0.7887854214528041,B级,4994,25.86,0.00016776315618469826,4.942186167808166e-07,-3.781307343,-1.890653424,7.997262946499947,285.5694131855197,0.00016776677408198261,4376401696,338.45130848999713
2545_2019,0.7268972953230797,E级,17109,88.59,0.00012190235249992275,1.4331864759177113e-07,-4.591157142,-2.295578499,0.9924895152345351,112.22752149009001,0.00012191745941835543,2137713502,849.5686767999987
2545_2020,0.7453400799829988,D级,14365,74.38,0.00016772290541436529,2.0577300690618948e-07,-4.349820249,-2.174910021,1.1366635141117305,124.41987099952492,0.000167747883956149,1580814168,814.0870117999973
2545_2021,0.7459405395227812,D级,14257,73.82,0.0001364523025645756,2.650941166249176e-07,-4.341962869,-2.170981302,1.3032443184831466,127.6618899495122,0.0001364667367699416,2038626340,513.7315384999995
2545_2022,0.7516563456848903,D级,13121,67.94,0.0001478352077406006,2.3515802493787564e-07,-4.267167449,-2.133583607,1.6909163771986566,170.8128659895999,0.00014784826193306078,2446040039,627.663247699998
2545_2023,0.7512642192053909,D级,13209,68.4,0.00012937377455652982,2.4938845273894713e-07,-4.272298718,-2.136149235,1.5067481356210892,196.19872430180328,0.0001293849692427396,3095230062,517.7640930999996
2545_2024,0.7626287729498014,C级,10691,55.36,0.00016113256080010473,2.9156302035757485e-07,-4.123585489,-2.061792599,1.6901206901107282,3018.8172172640247,0.00016114793290738854,2604163871,551.6508833000005
2546_2019,0.7301756150895466,E级,16686,86.4,0.00016283089563352588,4.068692321677075e-07,-4.54825826,-2.274128926,3.157935732073808,349.45977417459113,0.00016283936790495332,442107213.1,399.20449419999943
2546_2020,0.7322193777579689,E级,16448,85.17,0.00015544951159960022,5.924945416322638e-07,-4.521514358,-2.260756883,2.8267902054888343,297.88700538844563,0.00015545814160464305,369844790.4,261.3644612000004
2546_2021,0.7566624196615913,D级,12092,62.61,0.00015214910978641154,2.1900820216569947e-06,-4.201661366,-2.100829588,3.296337899371733,581.0294118742746,0.00015215617270459569,305505257.40999997,68.4718772100017
2546_2022,0.7529869180995953,D级,12852,66.55,0.00015809249664443316,1.3275959154415287e-06,-4.249757055,-2.124877864,4.702135286586532,806.0925481807741,0.00015809784312593753,392612726.9,118.08178867000156
2546_2023,0.7622498636313733,C级,10778,55.81,0.00013357889121353252,2.4982682077206622e-06,-4.128545995,-2.064271748,5.211010919155239,351.4190292611645,0.00013358236623611306,463020381.4,52.468594969997596
2546_2024,0.7743195961351476,C级,7797,40.37,0.0001819010395215396,2.260914502598147e-06,-3.970604721,-1.98530123,7.269827561843418,55.06873487786961,0.00018190619192943796,421414188.46000004,79.45462970000074
2547_2019,0.7106980273154517,E级,18472,95.65,0.00011302999914394127,2.806204797523057e-08,-4.803135972,-2.401567972,4.017274884117495,556.4485362451677,0.00011303320240495347,6424536365,4026.8599490000006
2547_2020,0.7176729116852817,E级,18020,93.31,0.00011826883894078623,5.046216510884508e-08,-4.711864672,-2.355932311,3.7364841053861584,410.9451963317057,0.00011827261659620315,4357236283,2342.7131295999984
2547_2021,0.7472175955478353,D级,14028,72.64,0.0001268749359182193,3.213685211796138e-07,-4.325251738,-2.162625708,1.7524757794345383,230.65532795511413,0.00012688419181589852,2107031804,393.7957795999986
2547_2022,0.7414482350772972,D级,15043,77.89,0.00012707178911706342,2.5761464078580537e-07,-4.40074786,-2.200373801,1.842826468627204,243.19147001877397,0.0001270806183415637,2036295592,492.2630718000004
2547_2023,0.7564131727410448,D级,12142,62.87,0.00011906562128268403,5.998268998110035e-07,-4.204921347,-2.102460374,1.842734253138163,231.65382676614598,0.00011907337623892236,1955325924,197.49996933999932
2547_2024,0.7471215918289237,D级,14048,72.74,0.00010902210270798353,4.7451792708987156e-07,-4.326508168,-2.163253847,1.4372529252199602,114.94535817707734,0.00010903047657234237,2024315090,228.75339061000102
2548_2019,0.7582023892731355,D级,11768,60.94,0.0001311606861752045,5.529554827774619e-07,-4.181508132,-2.090753789,1.981455893501024,128.00038101332643,0.00013116950323024764,1829822040,236.19935905999674
2548_2020,0.7552556120825861,D级,12396,64.19,0.00012436767282179373,3.078680925571767e-07,-4.220068561,-2.110034126,2.4154998559333887,227.96870571427294,0.00012437414436814842,3271944634,402.9641515000002
2548_2021,0.7561499021393252,D级,12202,63.18,0.00011473895615719709,2.9800044629088856e-07,-4.20836613,-2.104182916,2.182846117938907,279.3938274397082,0.00011474503472887791,4241837853,384.0294775000004
2548_2022,0.7587685997430506,D级,11636,60.25,0.00011027679655287238,4.3135660107021106e-07,-4.174098742,-2.087049155,1.7524579243482532,214.45958726388466,0.00011028379308215194,3603601371,254.65111615000188
2548_2023,0.7602588363977582,C级,11253,58.27,0.00010908192130701846,4.5938107538317e-07,-4.154597963,-2.077298752,1.377130007922168,211.64943729700298,0.00010909061855578476,3703993943,236.45410319000052
2548_2024,0.769336202822326,C级,9043,46.83,0.0001167154983867175,5.523586918029015e-07,-4.035814261,-2.017906854,1.4146452187503453,687.0631215360419,0.00011672514863995915,3908734650,210.3038141499998
2550_2019,0.7368715298179556,E级,15786,81.74,0.00018443282317522078,1.9832863955281273e-07,-4.460637244,-2.230318523,2.9602458458292835,310.7890716140426,0.00018444442411080049,908272761.4,928.9354010999984
2550_2020,0.739891225376499,D级,15307,79.26,0.00017923228738301293,2.361089701252939e-07,-4.421122417,-2.21056109,3.1883995123733477,234.54382517577528,0.00017924250027073267,930416400.6099999,758.1083349999988
2550_2021,0.7592174393042647,C级,11526,59.68,0.00015885387497424912,5.73082984451866e-07,-4.168225499,-2.084112463,3.274863301704937,383.42260265840946,0.00015886164669722853,1180290079,276.191749099999
2550_2022,0.7448315406097088,D级,14454,74.84,0.00013538270697408902,3.08225659089208e-07,-4.356474952,-2.178237322,4.096752474673482,530.7713804146248,0.00013538721556002097,1701508149,438.2324353999992
2550_2023,0.7724098749394401,C级,8263,42.79,0.00016066537895253804,1.0371617994294464e-06,-3.995593558,-1.99779626,3.2802767409151636,467.59507963905514,0.00016067330381203845,1129222064,153.90869302999982
2550_2024,0.8026191243248055,A级,3243,16.79,0.0003079201990540972,1.934207424172037e-06,-3.600284939,-1.800141502,3.038224754646633,93.34818269112584,0.000307952425457245,495661795.4,158.19709261000077
2551_2019,0.7575678050867171,D级,11896,61.6,0.00012974632474131663,8.555228757638621e-07,-4.189812419,-2.094905782,5.771051800810056,163.20042292109116,0.00012974934495298205,1179856131,150.65734114999952
2551_2020,0.7551119083274845,D级,12427,64.35,0.00012413815596126962,5.504457372306274e-07,-4.221949269,-2.110974359,6.665225832795343,227.8687311557559,0.00012414053567673394,1826427868,224.52296710999892
2551_2021,0.7667036499446493,C级,9682,50.13,0.00014002943649455741,9.843085865711893e-07,-4.070263519,-2.035131267,5.179694775507496,204.13868129986284,0.00014003331825387545,1278514204,141.2617239099994
2551_2022,0.7660538815822819,C级,9875,51.13,0.0001268119917691871,1.5325099393999074e-06,-4.078766748,-2.039382608,3.7935888878480792,174.515727496556,0.00012681632313315676,1005985278,81.74790811000287
2551_2023,0.7762465846153803,B级,7379,38.21,0.00014770959567620383,2.0859730754805356e-06,-3.945388534,-1.972693224,3.7244421440705553,150.2376636019962,0.00014771559923625275,807589407.8100001,69.81088305000046
2551_2024,0.7882573977575087,B级,5082,26.32,0.0001669641777794072,2.4640716237998586e-06,-3.788218878,-1.894108207,4.756981034896733,70.78232003909726,0.000166970432092566,867375437.8,66.75946606999892
2552_2019,0.7739359808290909,C级,7881,40.81,0.0002227324570559675,3.822245762807019e-06,-3.975626164,-1.987811171,1.346169295229743,24.99052598384546,0.00022277130150372395,152816059.4,57.272667280001116
2552_2020,0.8169105342316031,A级,2099,10.87,0.0004399354580110225,9.331154373484391e-06,-3.413279073,-1.706634871,1.6087386180063794,26.474587472922266,0.0004400631129984849,83347006.89,46.14694828999863
2552_2021,0.7986207505181161,A级,3683,19.07,0.0002446358942795662,9.540889317828387e-06,-3.652614112,-1.826302285,1.8556408550906538,44.59137776514583,0.00024466949224860606,144362998.3,24.640785091998055
2552_2022,0.7853349763144754,B级,5568,28.83,0.00019096102196744104,1.9024105640384714e-06,-3.826460279,-1.913229188,0.9758947993601029,199.5036828034395,0.0001909985789838826,722956690.7,99.37844896000082
2552_2023,0.7959850883770461,B级,4000,20.71,0.00019561397979640807,1.3307130981763767e-06,-3.687095414,-1.843547042,1.8865815972342823,463.64951432919725,0.00019563434707253857,1554868838,145.99936442999783
2552_2024,0.7850873207673426,B级,5604,29.02,0.00016684771012336684,1.0748062509457827e-06,-3.829700201,-1.914849563,1.80306547007713,125.06877921347765,0.00016686337352620617,1734570735,154.23515041000041
2553_2019,0.745963111661325,D级,14251,73.79,0.00021890680416760517,9.646002183885723e-07,-4.341668196,-2.170833616,2.0002255819559083,27.054405730409915,0.0002189325358368775,186124571.1,225.94044519000076
2553_2020,0.7469264774137592,D级,14086,72.94,0.0002047171062305891,9.618476831137876e-07,-4.329061866,-2.164530452,2.0098157953304363,30.879880715703706,0.00020473931801160908,227620157.7,211.8373430899978
2553_2021,0.7676936302660171,C级,9438,48.87,0.00018674096216679163,2.1023518391071313e-06,-4.057310041,-2.028653969,2.8281631659414304,40.7798495485608,0.0001867541485613051,319266535.6,87.82479045999946
2553_2022,0.7690716572196993,C级,9120,47.22,0.0002135918997316041,1.893921075478616e-06,-4.039277369,-2.019637738,3.0013427792500593,38.05399399611152,0.00021360830021609467,275082373.46000004,111.77761345000171
2553_2023,0.7879886861891813,B级,5125,26.54,0.00021598720476231456,3.727013738297057e-06,-3.791736422,-1.895866347,3.291238296868887,42.95236540626722,0.00021600246607851917,310826501.1,56.95181322999977
2553_2024,0.7882214044381365,B级,5086,26.34,0.00023585606561154089,2.866711358154422e-06,-3.788690277,-1.894343705,3.7414454603667644,119.71151743509581,0.00023587139936570223,332452946.3,81.27408881999972
2557_2019,0.7486111552944397,D级,13755,71.23,0.00013593599121579605,1.721504804720341e-07,-4.307015869,-2.153507848,4.269982550214473,701.0510571013473,0.0001359403452708614,3558477965,788.6346894000003
2557_2020,0.7600770047339434,C级,11308,58.55,0.0001338328945537791,2.650579014175141e-07,-4.156977165,-2.07848845,4.73669853627503,662.8200563908946,0.00013383670306210137,3952170404,503.91946779999955
2557_2021,0.7442744177009207,D级,14562,75.4,0.00015639131049389527,9.552514788479453e-08,-4.363765088,-2.181882496,4.51737717014308,728.105356690908,0.00015639675853252973,3826955611,1636.1742301999989
2557_2022,0.7395975555818133,D级,15353,79.5,0.0001470929429304112,7.349901186232185e-08,-4.424965134,-2.21248253,5.066221867694643,775.1537396395516,0.00014709724167232316,4679602618,2000.291435
2557_2023,0.7419596183840693,D级,14945,77.39,0.00011661847100017059,1.1230329134384866e-07,-4.394055901,-2.197027895,5.304951467480913,653.1312167945646,0.00011662105549776911,5835805615,1037.4243380999983
2557_2024,0.745238077862782,D级,14379,74.46,0.00014064042758175118,9.63244561477194e-08,-4.35115491,-2.175577407,5.374153471988604,288.83613118670354,0.00014064417669189505,5070635948,1459.0697805999994
