DMU,投入_资本,投入_劳动,投入_能源,产出_营收,非期望_SO2,非期望_NOx
8_2019,44382.67,2618,957391916.8,322014.2985,3.459704442,33.36811465
8_2020,45051.2,2394,1590668849,191751.9166,1.426394287,16.33171056
8_2021,41266.02,10454,1392215400,221480.4537,1.161260972,11.46098759
8_2022,43573.75,10558,1101126663,177295.2858,0.918831738,8.776490405
8_2023,51306.44,19286,1403843449,251164.7824,1.052256036,12.86017546
8_2024,48203.57,17216,992878025.4,208201.2355,0.966224618,10.166926
12_2019,978303.73,59,6831844733,1047202.81,357.6865517,672.9296828
12_2020,914564.46,65,6674993246,1067125.345,293.9113858,762.829213
12_2021,856651.5,998,8246043888,1362903.365,360.338149,715.048567
12_2022,1124323.62,1132,10747860256,1519870.7,283.8742461,690.0638228
12_2023,1314556.86,29676,11847326949,1819486.437,281.3103385,783.5009107
12_2024,1316639.14,27051,11950326730,1545538.64,208.0816416,504.3813319
16_2019,256125.42,1080,54686521084,5511912.548,1882.669693,3541.94004
16_2020,317864.2,984,45800932392,5035183.655,1386.807851,3599.375842
16_2021,401029.53,7445,46186429809,4910651.367,1298.327577,2576.377983
16_2022,411402.97,7397,29639887809,2960785.426,553.0014696,1344.279424
16_2023,521829.77,49715,14643693951,1784933.143,275.9680625,768.6216918
16_2024,500583.69,51100,8054236939,1111476.397,149.64222,362.7265802
17_2019,419.15,1338,33526465.17,7602.268775,2.59665967,4.885197277
17_2021,343.92,1369,169402197.9,16524.6578,4.36895583,8.669677674
17_2022,230.44,746,522417130.7,44476.22383,8.307058297,20.19345004
17_2023,228.86,1305,632792810.9,56848.19079,8.789284422,24.47976987
17_2024,293.12,9744,623374953.1,57986.93159,7.806997252,18.9238399
20_2019,19822.98,9833,378873940,72155.74405,24.64578879,46.36708524
20_2020,19360.54,39842,416696575.2,69174.22691,19.05220694,49.44884998
20_2021,18788.93,37484,419900895.5,76561.12487,20.24200301,40.16786812
20_2022,17094.28,2395,334246550.7,66443.51281,12.41000442,30.16721387
20_2023,15690.52,2245,482641280.3,72654.11778,11.2330348,31.28606309
20_2024,16383.24,8649,651097045.6,81668.26621,10.99530381,26.65216373
21_2019,271940.52,8332,10390054990,1322381.882,451.6777559,849.7590072
21_2020,335118.03,9611,9673003016,1496723.485,412.2328046,1069.925294
21_2021,425912.89,9835,9075573194,1648825.318,435.933081,865.0577956
21_2022,421714.7,70066,8302312654,1611837.516,301.0513722,731.8193307
21_2023,485346.14,73709,7480441746,1426464.839,220.5453685,614.2593194
21_2024,563923.99,72584,8771578471,1482716.651,199.6236825,483.8795872
23_2019,17539.91,13571,1024766489,183053.4177,62.52441755,117.6296293
23_2020,14712.45,15410,906624726.4,178318.1437,49.11300534,127.4698328
23_2021,14111.64,3615,718506952.4,147987.4575,39.12641781,77.6417625
23_2022,8287.16,2877,549786931.7,36303.7618,6.780644572,16.48292361
30_2019,234572.72,35379,4985087725,1006380.803,6295.360096,10538.33606
30_2020,246381.91,48471,5407766967,1111343.033,3360.771325,6616.312463
30_2021,299188.26,65159,7374378901,1282820.438,1962.443341,4161.476812
30_2022,293219.97,4668,7815595643,1257051.761,4153.091869,8666.583033
30_2023,290765.78,4556,8442624024,1584262.603,3057.944006,6721.622631
30_2024,327064.33,19016,9707508171,1646839.226,5106.328451,9343.992121
39_2019,3784925.8,23528,72757136000,8581534.1,2931.141238,5514.470516
39_2020,3531166.1,15931,70978896000,9415908.3,2593.362318,6730.914934
39_2021,3499538.2,18597,1.25265E+11,16369598,4327.959556,8588.325403
39_2022,3920249.4,134897,1.14387E+11,14153665.4,2643.554544,6426.160103
39_2023,4035481.6,149239,98724890000,12780951.9,1976.059746,5503.688982
39_2024,4391937.3,165799,1.35205E+11,17766409.8,2391.958131,5798.008024
45_2019,90322.91,166243,1664396359,215818.4856,73.71577803,138.6843729
45_2020,79018.39,43822,1742576212,210896.4688,58.0858413,150.7582854
45_2021,240570.72,45361,1860349921,229374.7892,60.64442211,120.3417047
45_2022,224022.17,5383,2453492480,283798.8264,53.00659978,128.8526077
45_2023,206600.62,5547,2466252262,307967.8375,47.61482959,132.6160373
45_2024,187355.28,24153,2842864633,333528.3009,44.90416128,108.8458381
48_2019,50578.42,23442,2862911495,491872.3381,168.0057758,316.0758292
48_2020,53817.83,875,2264525711,407150.3297,112.1387645,291.0493759
48_2021,319585.51,902,3763033351,322147.4431,85.17259281,169.0149672
48_2022,482270.09,7802,4858187028,599565.6105,111.9840232,272.2195626
48_2023,605179.39,7788,5042509129,1241700.623,191.9790198,534.6967966
48_2024,552318.23,1707,3507302475,596047.9689,80.24816502,194.5182479
49_2019,85992.59,1603,16896997765,1844268.758,629.935411,1185.122097
49_2020,92736.91,7965,16669135148,1939782.446,534.2616498,1386.643776
49_2021,85246.55,4597,17893295800,1947085.433,514.7901008,1021.540253
49_2022,194836.71,4986,20867345179,2174912.609,406.2198695,987.4711775
49_2023,341717.26,4557,16402178551,2028491.896,313.6246197,873.5021134
49_2024,368731.9,5520,18781618126,2085925.159,280.8358976,680.734653
50_2019,2824589.51,5406,25795835427,3028197.007,1034.322421,1945.911176
50_2020,2670468.55,8401,23885104531,2923274.505,805.1384643,2089.688153
50_2021,2429684.19,7499,24856032872,3182921.379,841.5328831,1669.922776
50_2022,2302722.54,4952,27922942547,3144747.689,587.3610694,1427.803439
50_2023,4603213.71,4509,28893491075,3227130.59,498.9458455,1389.655732
50_2024,4478860.5,14449,27125401187,3349429.579,450.9462184,1093.075067
55_2019,47733.28,15191,1940970927,300574.9559,102.6655185,193.1486507
55_2020,48316.17,13677,2350061485,297929.641,82.05682128,212.9735131
55_2021,66341.43,12752,2549580998,355772.4398,94.06270884,186.6563542
55_2022,64681.29,2971,2501276962,384697.5948,71.85199355,174.6634717
55_2023,62082.82,2907,3045048070,429220.4716,66.36166872,184.8294242
55_2024,94089.43,2485,3476800440,442422.4198,59.56498336,144.3830672
59_2019,1398079.92,2435,36033410599,3960834.098,9198.379537,12495.57681
59_2020,1277040.78,9019,27513009280,3043743.745,9315.916718,17183.71166
59_2021,1209958.47,8367,33908990989,3855230.708,8068.658101,14552.5828
59_2022,1170202.66,8580,44011562407,4906214.437,8103.994688,16668.56223
59_2023,1037514.19,9005,42685433562,4614201.536,4650.296577,10110.35329
59_2024,1034975.29,331,33690243396,3459612.396,4900.53166,10267.0614
60_2019,723536.42,288,16400280605,2280052.284,778.7832798,1465.155408
60_2020,744366.1,8342,25940500290,3022613.078,832.4986407,2160.699835
60_2021,772724.37,8496,32503160272,4444921.892,1175.193318,2332.032564
60_2022,1127659.37,14017,37779299457,5533945.463,1033.604106,2512.566077
60_2023,1740127.29,14907,54927568726,6559639.692,1014.184236,2824.689192
60_2024,1777444.53,1055,55839435823,5981247.879,805.2777492,1951.960108
63_2019,938348.8,1113,63769922000,9073658.2,3099.233006,5830.708127
63_2020,1191394.2,3395,79466978000,10145067,2794.189752,7252.150382
63_2021,1143701.1,3195,75886059000,11452164.1,3027.838745,6008.388957
63_2022,1291331.3,10334,96473887000,12295441.8,2296.484347,5582.474597
63_2023,1337236.4,13152,74064351000,12425087.8,1921.039687,5350.448023
63_2024,1417841.9,1647,75666643000,12129875.2,1633.090418,3958.543934
66_2019,278157.44,1743,8227855525,1084378.458,370.3844065,696.8186531
66_2020,289969.65,1582,11894604801,1444608.807,397.8791983,1032.671378
66_2021,396959.92,2487,18248235526,1779043.297,470.3614248,933.3767844
66_2022,425999.05,1279,12875608732,1402733.614,261.9959364,636.8803084
66_2023,477648.21,1270,10803096822,1342023.39,207.4898974,577.897437
66_2024,423379.66,861,12594638192,1420275.249,191.2169633,463.502046
70_2019,58274.91,890,4575292521,432835.796,147.8410312,278.1391075
70_2020,56335.11,3300,5337751084,472242.8258,130.0667668,337.580421
70_2021,51258.08,3255,3744874394,459083.8502,121.3772224,240.8587855
70_2022,114328.62,8124,4119484111,419161.1231,78.28892802,190.3108778
70_2023,133005.31,8131,4207945287,493728.9689,76.3353112,212.6078486
100_2019,4545907,7541,58275622000,7493308.6,2559.442821,4815.179764
100_2020,9282990.2,7916,59086181000,7667723.8,2111.871244,5481.233992
100_2021,11357929.7,990,1.00882E+11,16354056,4323.850406,8580.171278
100_2022,13247767.2,964,1.13465E+11,16655278.6,3110.794002,7561.962489
100_2023,17642262.1,2326,1.04275E+11,17436665.7,2695.87848,7508.516239
100_2024,17051200.9,2589,1.21799E+11,16482283.3,2219.071382,5378.937664
153_2019,71735.08,14788,1597528916,323806.4437,234.8192471,293.0940777
153_2020,67517.67,13432,1693639751,332118.2365,135.0923293,181.3214057
153_2021,70481.23,7751,2064580321,350166.8742,359.5771688,597.7019021
153_2022,97669.72,7768,2225794178,400402.0382,385.6872848,777.8726067
153_2023,94282.7,8274,2131345953,427543.6714,208.4973706,443.2341922
153_2024,117403.81,8245,2358196622,428462.0583,290.7352267,585.8937527
157_2019,580258.06,2894,24835008309,4330739.538,8706.057218,10265.73934
157_2020,610921.64,2913,38431199843,6510894.224,11839.47454,19938.37946
157_2021,677254.21,915,51934257455,6713062.682,7503.797627,12739.35562
157_2022,1041845.58,928,40852736490,4163149.773,3849.991689,7179.299246
157_2023,1093544.3,2588,41255676328,4707485.311,2609.299534,4697.80636
157_2024,1128585.29,3148,45043224512,4547818.451,2394.649147,5673.578433
301_2019,1335439.28,3228,20547152170,2488776.896,5356.733272,8444.470746
301_2020,1377347.38,3330,19779122189,2277700.354,4418.044403,5936.577757
301_2021,3118660.24,3010,44106942149,5172217.97,2986.6017,4632.450506
301_2022,3995398.67,2863,71390582719,6382231.567,3876.471288,8265.23853
301_2023,12342755.18,3655,133670343531.08,14043973.81,3883.955979,8029.876874
301_2024,12729846.45,3122,147322850976.75,13767455.72,4382.433179,9887.71759
333_2019,2166468.2,232,1.30099E+11,27821601.7,9502.851482,17878.08572
333_2020,2223921.4,278,1.39661E+11,28422124.9,7828.120812,20317.41377
333_2021,2285284.8,5441,2.09216E+11,34123320.8,9021.867999,17902.83322
333_2022,2608299.2,5389,2.21346E+11,34391753.1,6423.528649,15614.81817
333_2023,3093796.3,1013,2.16447E+11,37203728,5752.058991,16020.53974
333_2024,3352890.8,994,2.45627E+11,40714960,5481.607185,13287.19012
338_2019,2631866.77,162,95448046062,17436089.25,27726.78957,29117.38808
338_2020,3172282.77,150,105452043467.93,19749109.29,23790.7689,36847.26937
338_2021,3319011.79,742,133999351703.42,20354770.33,14188.09165,23402.91319
338_2022,3789442.33,603,135096692687.82,17515753.56,10513.88238,19888.95303
338_2023,4407596.71,118,144760574080.59,21395847.56,8940.846427,18723.61629
338_2024,4730340.64,60,146463433200.34,21569050.46,9421.328715,18934.59021
400_2019,130493.52,6052,6502734360,1015608.289,2566.588694,3703.155866
400_2020,159763.57,6131,6592493651,1119120.168,2811.991054,5586.510958
400_2021,152046.33,1336,6884051863,1199069.738,1277.313664,2546.507946
400_2022,162442.27,1256,8027196112,1491744.94,1635.96726,3163.627679
400_2023,176089.6,1335,9577962648,1706089.656,1487.742659,2123.55735
400_2024,176657.8,1206,10900088251,1708913.335,1679.919196,3097.432875
401_2019,3261593.56,9681,12658175775,3450703.196,17935.90175,27847.08146
401_2020,3133698.6,9936,13699260535,3547963.134,15775.88674,21639.1122
401_2021,3235195.92,10745,16914205238,3633756.864,7320.988631,18401.64767
401_2022,3245841.26,11310,20063533879,3454364.415,7642.967876,15622.59278
401_2023,3234363.63,12969,18908195125,2823514.655,4381.28946,8470.422158
401_2024,3113527.12,13453,15534409388,2528664.69,4033.534783,8639.605929
403_2019,37961.99,7826,281971346.1,91565.65686,333.3639089,534.1196119
403_2020,35023.99,7567,399279361.4,104993.7691,272.7657433,419.6044504
403_2021,73973.57,4648,730840883.4,197173.4316,713.6050168,1894.0968
403_2022,87367.26,5078,760880928.2,240518.8425,1049.362566,1751.539149
403_2023,94299.43,36,1045363694,232872.328,601.7132645,903.8118878
403_2024,146234.29,26,1259197686,265468.4639,750.5532594,1106.849088
404_2019,154292.19,2747,7198874693,958921.0837,2807.725592,4086.56075
404_2020,147395.46,2407,7523688947,1045298.909,2124.677012,3737.623091
404_2021,145534.34,3812,9087213624,1319906.183,1509.006553,2562.992532
404_2022,152942.24,4178,9644849542,1309548.458,1103.534735,2246.542075
404_2023,140934.82,137,9464764092,1288901.239,730.2006427,1356.786787
404_2024,153993.88,133,9408960728,1196652.797,901.1031319,1599.050842
408_2019,378188.39,3997,462839706.4,201855.7841,476.9034705,327.1555235
408_2021,323754.19,4462,680118566.4,362259.4323,2115.610374,1095.209324
408_2022,285409.58,36764,942454314.6,819391.3458,3914.768715,1808.982197
408_2023,286194.91,40298,788498655.7,522572.1163,3346.010219,1425.310389
408_2024,253172.34,3376,698611395.5,325080.039,2056.122757,882.3290154
410_2023,69164.18,3181,1061314938,150140.1474,151.3146333,328.9778138
410_2024,78298.07,15292,926782625.4,150385.0639,213.0200388,446.2964369
413_2019,951540.99,14441,21601767088,1752875.279,9111.012158,14145.65609
413_2020,948297.45,12960,7350609348,704874.5959,3134.198798,4299.047055
413_2021,738051.68,251,6914553606,563194.3235,1134.676698,2852.063002
413_2022,836728.65,209,5215586320,589259.8751,1303.769306,2664.966972
413_2023,874769.74,2180,2719043458,456376.0094,708.1654053,1369.10834
420_2019,478456.66,2128,1025740049,269056.554,1683.068565,2817.430913
420_2020,453489.23,6176,1008315963,249971.4527,755.9294167,1488.189685
420_2021,525253.34,7407,1615910210,358015.4588,547.6877607,1161.404189
420_2022,580847.52,665,1328420900,366964.0281,1212.388678,2529.986688
420_2023,615352.47,684,1818416097,373672.9964,721.2636953,1585.399329
420_2024,677816.68,1924,1575939938,388347.5565,1204.143152,2203.443087
422_2021,852234.96,1957,9276412924,1854406.213,2656.463355,4227.90016
422_2022,829486.05,6886,5676866811,2071252.244,2182.849702,4506.520778
422_2023,781733.25,6538,7727155381,1704203.727,1192.829486,2417.332945
422_2024,903452.56,88846,10905951152,1696359.389,1179.726703,2496.105676
423_2019,215629.49,83952,1891274187,295862.234,470.4787745,494.0749821
423_2020,222478.47,7537,1034818508,340943.7164,410.7179237,636.1221041
423_2021,206223.19,7546,563800963.3,384898.5687,268.2897464,442.537432
423_2022,196282.39,1976,726461564.8,404181.8348,242.6113301,458.9442011
423_2023,183746.63,1896,809641297.1,471526.573,197.0404146,412.6353301
423_2024,179248.55,5535,877064694.9,592078.5955,258.6190377,519.7616649
425_2019,759617.65,6247,40973032561,5917599.892,12736.78018,20078.53707
425_2020,797209.22,2077,55534482546,7396814.856,14347.56614,19278.99185
425_2021,860941.2,592,54790828605,8432757.923,4869.340251,7552.723789
425_2022,1895626.61,44,89402687191,9381712.239,5698.310653,12149.68286
425_2023,2251029.41,136,99212792722,9284822.05,2567.78036,5308.752273
425_2024,2443143.54,2394,81150011932,9165976.382,2917.698073,6582.958229
488_2019,3443993.5,2433,23866695681,3039543.407,4833.468058,5075.883915
488_2020,3765170.67,951,24341006232,3073651.8,3702.675323,5734.723229
488_2021,3565349.27,931,25422330672,3301981.229,2301.613409,3796.455515
488_2022,3379773.87,3633,27914460565,3200436.732,1921.071522,3634.06208
488_2023,3318624.82,3515,20996101741,2660857.023,1111.912671,2328.529671
488_2024,3185506.93,5379,18151509012,2272947.485,992.820034,1995.327948
505_2019,121045.03,5481,7446652723,744028.6466,258.1428349,426.9871449
505_2020,113114.39,4913,8473107196,874174.9912,384.0552103,963.0968487
505_2021,112075.84,4887,11555020531,1176309.384,238.9774177,305.7464285
505_2022,104745.18,252,12753441435,1285787.43,253.7176132,1408.528812
505_2023,93954.8,122,11946751178,1160238.013,142.2109263,852.6882468
505_2024,89122.19,30,12272299857,1143484.352,135.5425364,1224.240371
510_2019,80551.16,444,2137073178,231906.5344,753.9165733,852.0518008
510_2020,93297.41,863,1927167777,220696.3016,610.185305,523.5447695
510_2021,98609.86,933,839754710,297810.0415,456.8717047,617.4623853
510_2022,102584.47,2411,1462657721,303882.0516,74.45261263,149.4310792
510_2023,107507.64,1714,1906058139,258930.4486,129.4104644,271.8700068
510_2024,106570.78,2868,1250776207,203712.2004,300.1072694,385.6435558
513_2019,316009.64,2672,2559855011,938469.5835,320.5472197,603.0580067
513_2020,330307.76,4239,2741476711,1052040.984,289.7567987,752.0462335
513_2021,366972.81,5810,3133904123,1206386.327,318.9565947,632.9317519
513_2022,396761.45,1047,3423069738,1262957.905,235.8892918,573.4182256
513_2023,429423.25,1268,4118092076,1243003.833,192.1805087,535.2579801
513_2024,425480.54,16557,3414733096,1181233.885,159.0339314,385.4917017
518_2019,8093,18154,92969076.58,41787.82399,89.9422634,141.7869387
518_2020,7177.19,1880,104105593.1,50539.94272,98.03208341,131.7268531
518_2021,5767.95,1744,129035591.7,35096.17759,20.26563928,31.4335758
518_2022,5151.27,22189,83410811.83,27014.91976,16.40845521,34.98537359
518_2023,4988.99,22753,67037429.65,23541.9049,6.510673088,13.46047781
518_2024,5035.99,34439,50717561.46,20351.72302,6.478325992,14.61650532
519_2019,220655.19,35336,2695602432,532163.1282,1069.804038,1261.458445
519_2020,250576.62,2379,2813989381,646301.5338,1175.24111,1979.175945
519_2021,278919.54,2170,3515136517,751366.2652,839.870066,1425.865139
519_2022,299895.6,6664,3135960691,671359.3037,620.8586961,1157.750647
519_2023,335222.43,6058,2748455186,611591.5153,338.9974372,610.3340363
519_2024,377943.5,4644,2789467807,456917.8641,240.5896334,570.0226092
521_2019,218057.29,4106,13458134619,1655325.289,1200.41539,1498.321137
521_2020,239185.94,65017,12027673706,1538805.023,625.923939,840.1173415
521_2021,230312.27,76459,16131183802,1803295.75,1851.757056,3078.056147
521_2022,222955.39,26413,17573333598,2021522.019,1947.231194,3927.269226
521_2023,213691.2,22583,20643740044,2424767.897,1182.470388,2513.754997
521_2024,221885.07,4701,25054928387,2860103.601,1940.738632,3911.004019
523_2019,58738.6,22689,9585559626,574605.9081,196.2645668,369.2401967
523_2020,56280.78,30148,3348178693,331521.1542,91.30871304,236.9862382
523_2022,73897.7,27984,2834119028,248819.7425,46.47337226,112.9711249
523_2023,42900.12,2410,1941587540,262921.595,40.6502414,113.2183813
523_2024,39938.88,2370,1930105063,205315.654,27.64241361,67.00407246
525_2019,359822.29,6665,2040745527,461445.447,993.1947629,1565.693809
525_2020,367573.56,6937,1766645102,402199.5203,780.1444719,1048.289219
528_2019,288028.21,1859,20308644521,1917729.578,10242.34874,17222.39014
528_2020,306816.47,1138,24501360823,2300255.005,5609.192977,16152.97748
528_2021,430197.49,7556,29577162768,2870072.949,10509.45767,24137.04827
528_2022,490181.93,7369,29362935885,2647973.696,6974.231203,10587.88025
528_2023,611982.76,5719,25175689020,2751912.231,6910.092658,12552.98319
528_2024,667518.53,5868,21755609052,3006270.92,11300.46927,16082.58307
529_2019,16511.47,6003,2600817498,301928.4994,103.12784,194.018434
529_2020,15521.47,5829,2527068688,339466.952,93.49717241,242.6662521
529_2021,19790.86,273,3169566934,363771.1649,96.17749254,190.8528931
529_2022,30621.89,266,3169725957,341790.4153,63.83799391,155.1824117
529_2023,32087.59,76,2954089587,279035.9035,43.14167058,120.1574687
529_2024,99076.2,30,2209700607,233567.8319,31.44610987,76.2240756
530_2019,99243.52,17582,916130720.6,183185.1281,425.4170439,577.9095466
530_2020,89114.71,16745,1121134022,172726.7935,528.6609379,975.1436601
530_2021,85539.54,2116,1501614081,208920.8256,437.2528753,788.6266331
530_2022,122902.94,1990,1765774139,289308.531,477.8745057,982.9079658
530_2023,129185.14,29223,3076384953,481594.1468,485.3614639,1055.239337
530_2024,121179.41,25330,2877529073,453114.7209,641.8357842,1344.704588
533_2019,20845.38,1143,574313688.9,137370.5459,46.92080312,88.27393989
533_2020,19633.34,1156,733314841.9,147767.4934,40.69863863,105.6308533
533_2021,18522.76,15991,769537806.8,145873.4801,38.56750314,76.53266226
533_2022,17528.03,15837,937272910.9,177376.807,33.12959936,80.53403328
533_2023,17423.27,2802,1000404991,206692.2966,31.95664378,89.00511671
533_2024,28915.37,2571,1210214104,241956.8784,32.57555855,78.96181268
534_2019,37527.45,11527,540447869.3,54873.50866,18.74280312,35.2615677
534_2020,52976.26,12966,89030612.01,55256.19794,15.21885484,39.49961661
534_2021,62221.12,841,157185567.8,65625.55498,17.35074666,34.43051081
534_2022,71081.3,787,114522943,79384.30316,14.82702391,36.04269476
534_2023,76966.26,6880,211926252,98143.93627,15.1740092,42.26239993
534_2024,76329.92,6596,264275620.2,107886.5065,14.52516345,35.20839817
536_2019,845522.53,698,1642679019,147412.4196,462.2693218,762.7154431
536_2021,675009.56,707,1845891494,301372.9443,325.987954,616.011914
536_2022,601288.28,15856,2326950694,234981.0461,151.3423947,322.6266127
536_2023,518561.96,6337,1733238542,145544.4763,68.71707022,183.8625956
536_2024,441788.32,3376,1166549753,173897.3015,75.20590308,177.4925957
538_2019,200866.99,3910,24786261505,2966467.387,25541.61274,15314.58038
538_2020,309679.17,1680,25517309494,3274276.676,12061.61587,3575.80569
538_2021,297090.9,1703,27139418191,3637391.902,7471.501801,10155.57525
538_2022,272330.24,6891,28680616059,3648837.265,74.45261263,149.4310792
538_2023,266290,21077,29797492546,3911129.216,5435.073769,8719.752229
538_2024,301287.88,4349,31321052292,4003330.081,7359.522019,8962.990498
541_2019,62983.21,2951,2167028032,333757.6748,113.9995335,214.4717757
541_2020,68570.75,1971,2077887849,374491.4453,103.1437406,267.7033358
541_2021,132307.63,2009,3427906319,477269.0469,126.1852082,250.3996665
541_2022,350809.43,12000,5492158957,875996.5276,163.6144798,397.7269334
541_2023,345321.46,12281,5219988965,905729.2004,140.0345629,390.0219529
541_2024,364659.42,7040,6057433877,904823.7647,121.8198041,295.2861894
545_2019,117748.5,6658,621678232,188487.7536,1179.074839,1973.753161
545_2020,112487.6,1383,636461139,183409.3431,554.641405,1091.916255
545_2021,105687.93,1403,953978524.2,262012.9586,400.8242858,849.971531
545_2022,99409.88,1469,1360346355,250999.654,829.2614949,1730.485101
545_2023,112148.37,1739,1148721951,226426.4852,437.0484487,960.6698937
545_2024,103175.02,960,888670077.2,213284.2535,661.3271258,1210.152365
547_2019,68754.32,1132,3245028514,403925.8216,1266.667463,2089.922021
547_2020,65856.43,1182,2979325801,424655.3567,990.4805583,1675.013699
547_2021,68984.1,1153,2900736700,422539.6551,457.0511064,863.6789286
547_2022,71828.75,1911,3030429633,356416.7603,229.5545403,489.3566268
547_2023,69537.7,1758,2208580578,186257.5225,87.9392443,235.2943404
547_2024,101861.43,4218,1686425838,186886.4473,80.82335909,190.7502897
550_2019,571448.96,4327,22813410129,2917363.626,8542.054873,12432.70577
550_2020,516595.64,634,25087676080,3309573.367,6727.046582,11833.87616
550_2021,602930.2,630,30184229122,3522130.647,4026.739396,6839.269836
550_2022,544638.44,129,26012469683,3010028.384,2536.500926,5163.730576
550_2023,538964.52,42,26547151493,3316732.508,1879.026985,3491.422545
550_2024,574947.4,3166,32088398075,3837416.075,2889.649906,5127.822723
553_2019,693961,3472,17877786000,2756323.9,2892.056299,4250.750011
553_2020,657611.6,4731,18671558000,2844483.3,6496.552955,10820.62165
553_2021,804838.9,4494,20020798000,3103860.5,4446.324445,7076.557558
553_2022,895218.4,6727,27540166000,3738191.5,3939.602346,8133.358801
553_2023,1004011.3,7056,22723297000,3277945.6,2294.344334,4649.611878
553_2024,976289.5,18985,16805907000,2948804.6,2050.734974,4339.01445
559_2019,321917.38,18786,7686523823,1058110.512,725.6613987,1054.772826
559_2020,309189.16,12099,7362900494,1088167.992,515.5592457,853.9342007
559_2021,284288.12,12511,9895345064,1432213.532,328.5659949,670.7118094
559_2022,268464.82,494,9732465508,1401495.532,322.9630212,685.8877268
559_2023,252276.89,365,9713337096,1448680.892,183.8597059,511.5328678
559_2024,259197.78,929,8147620937,1286842.746,192.8252276,492.9733413
561_2019,24568.43,847,563481348.3,134478.2769,1278.250354,1194.051659
561_2020,27473.9,9094,608424322,138733.1598,89.85614636,660.8566395
561_2021,56560.41,9959,980900066.7,150240.8057,350.6855944,1008.483412
561_2022,62228.61,1157,684744533.7,160001.5743,178.2557944,346.2338183
561_2023,58096.85,1070,1042371664,147032.1145,173.358566,282.4267151
561_2024,61754.73,5118,1122992305,120147.8479,235.8123435,317.4480284
565_2019,20737.13,4762,132224458.9,47303.01226,314.0603695,221.0213054
565_2020,19343.72,5286,137753673.9,43288.46022,164.6513977,149.4310792
565_2021,28303.8,5212,145801468.9,48931.39531,75.28168988,114.0455444
565_2022,27745.54,1756,74185556.88,46884.36712,54.78971819,91.93849412
565_2023,26675.04,1699,131310580.7,50020.18052,43.82098323,72.397351
565_2024,23736.19,26348,94780659.9,35044.3975,22.10256548,40.06089993
566_2019,133198.46,25882,780143834.4,244528.9306,84.84000134,140.3315725
566_2020,193183.12,1182,1176909748,220031.3977,96.66737848,242.4131872
566_2021,179662.6,1151,833154606.9,205906.2762,41.83163959,53.51917568
566_2022,160115.66,4825,683250164,177905.2193,35.10509324,194.8880673
566_2023,149663.53,4842,548275350.7,147858.0692,18.12303403,108.664633
566_2024,171110.76,2522,818918181.1,99070.14585,11.74324671,106.0667529
568_2019,151886.54,2381,5306328781,1581693.427,5142.00642,5811.327122
568_2020,688710.82,2679,3935832839,1665285.455,4604.212693,3950.458088
568_2021,808948.73,2560,5071928014,2064226.172,3166.738522,4279.849027
568_2022,885625.86,70600,5224385673,2512356.327,74.45261263,149.4310792
568_2023,861322.35,95993,6584743337,3023330.139,1511.025681,3174.41533
568_2024,913177.69,6924,5963558110,3119624.821,4595.807638,5905.700327
570_2019,45772.27,6369,1824178698,204582.0801,440.3334173,694.1511686
570_2020,45418.16,12345,1571967434,229646.4711,445.4441537,598.548501
570_2021,40291.55,11187,1648743526,245243.0516,141.6110688,219.6497334
570_2022,72006.14,2817,1312012932,218204.3096,132.5340098,282.5830821
570_2023,67559.69,2905,1533814953,215569.8787,59.61730853,123.255683
570_2024,61541.45,4427,1962599108,241586.9028,76.90153362,173.506501
572_2021,222951.44,4469,1992607804,176256.7426,35.8080806,45.81266656
572_2022,178220.74,19872,2177318756,237712.6849,46.90658319,260.4047589
572_2023,159442.82,19749,2196002477,254630.0554,31.21012727,187.1340649
572_2024,123309.13,414,1528193923,177530.6138,21.04353213,190.0683156
576_2019,6017.59,348,439320681.1,49455.4059,16.89217545,31.77990957
576_2020,3205.88,602,326840456.1,51478.31929,14.17833832,36.79901897
576_2021,3927.49,636,347379836.2,53962.63771,14.26718686,28.31155
576_2022,5777.08,43245,207978518.5,44538.19917,8.318633758,20.22158857
576_2023,6391.8,44833,187714963,32327.72599,4.998181551,13.92085274
576_2024,6290.07,33750,242581670.6,39628.86125,5.335381653,12.93274545
581_2019,284517.61,31512,5020827380,878435.696,1890.706125,2980.550225
581_2020,288223.02,6435,8277296527,1288382.631,2499.069582,3358.028924
581_2021,293221.05,6326,12479791467,1368242.671,790.0664494,1225.454242
581_2022,376998.42,7092,10077477240,1272963.492,773.1788442,1648.537316
581_2023,396957.41,7262,8080288217,1109314.195,306.7883464,634.2689415
581_2024,446161.94,2605,7529154745,1116726.316,355.4744288,802.0272345
584_2019,10465.31,2635,1694952826,173670.125,373.7998927,589.2662745
584_2020,9630.32,3055,1053972355,161787.4773,313.8183903,421.6814286
584_2021,15373.03,2220,1002486660,172245.8686,99.46019423,154.270463
584_2022,30869.57,6463,1611261862,182236.9756,110.6879931,236.0039833
586_2019,4602.27,6762,350311263.7,43426.98041,141.1789467,159.5558183
586_2020,4402.43,4030,390418888,48510.5246,134.1228151,115.0786454
586_2021,5357.41,3941,326814192.6,44963.92517,68.97935691,93.22564258
586_2022,5787.35,2870,333425833.5,44630.87976,74.45261263,149.4310792
586_2023,5591.57,2987,357871767.5,49580.83833,24.77993356,52.05854672
586_2024,5640.03,4004,308183235.9,42219.76547,62.19783845,79.92540677
